LAMMPS data file via write_data, version 7 Feb 2024, timestep = 400000, units = si

6600 atoms
3 atom types

0 0.1 xlo xhi
0 0.1 ylo yhi
0 0.2 zlo zhi

Atoms # sphere

5596 1 0.005 2500 0.00328297718146543 0.0026540173538503633 0.002499704644473902 0 0 0
5637 1 0.005 2500 0.00850382130235071 0.003277093407840495 0.0024983972543407623 0 0 0
6479 1 0.005 2500 0.013440716256847802 0.002497318783468702 0.0024972757360058207 0 0 0
5215 1 0.005 2500 0.02089370510574434 0.002497168841607765 0.0024985654043943226 0 0 0
5768 1 0.005 2500 0.02589102749102809 0.002497572092231152 0.0024990322537109737 0 0 0
4829 1 0.005 2500 0.030888667191058747 0.002501611281993523 0.0024981140040135153 0 0 0
5309 1 0.005 2500 0.03588728174432584 0.0024998617289817126 0.002498000465700866 0 0 0
5823 1 0.005 2500 0.040861200962836894 0.0035472132954498022 0.002499704644473902 0 0 0
5870 1 0.005 2500 0.04582167837502653 0.002498955813470152 0.0024958138085532182 0 0 0
5306 1 0.005 2500 0.05081880038481519 0.0025158583961990937 0.0024983082341465306 0 0 0
5411 1 0.005 2500 0.05581499977027598 0.0025106749195992046 0.002498075070517171 0 0 0
6001 1 0.005 2500 0.06081100717874676 0.0024979191819343768 0.0024976010850294916 0 0 0
5569 1 0.005 2500 0.0725980085390289 0.00249843344772956 0.003477352623597219 0 0 0
5977 1 0.005 2500 0.07753115674639147 0.002499482002440462 0.002499234497215556 0 0 0
4815 1 0.005 2500 0.08252296801613708 0.002777241374557178 0.0024996747669757554 0 0 0
6470 1 0.005 2500 0.08751480447140739 0.0024994918329691216 0.0024956002261931143 0 0 0
4802 1 0.005 2500 0.09251022926672646 0.0025319160892172078 0.0024981504797435715 0 0 0
5724 1 0.005 2500 0.0975041356124837 0.002646319048368189 0.0025010470330425203 0 0 0
5579 1 0.005 2500 0.012418963467138956 0.007390078814744458 0.0024984201482719224 0 0 0
5368 1 0.005 2500 0.017167126618980663 0.005826077324871968 0.0024977127089920764 0 0 0
5043 1 0.005 2500 0.023391632065659702 0.006826698383241508 0.0025084424926179578 0 0 0
6349 1 0.005 2500 0.028382462161517574 0.006574639196266125 0.003962137803848835 0 0 0
5439 1 0.005 2500 0.03740636719763269 0.00788042237714471 0.002496354652955823 0 0 0
6446 1 0.005 2500 0.05632428812073865 0.007374894202303553 0.003534131658084448 0 0 0
6193 1 0.005 2500 0.06475018918148781 0.005572675820891464 0.002495306287485568 0 0 0
6457 1 0.005 2500 0.06966741211100287 0.0064645065595554385 0.002499343894340942 0 0 0
5189 1 0.005 2500 0.0746408582923232 0.006953537384426562 0.002499159284774917 0 0 0
5656 1 0.005 2500 0.0024974923711284683 0.008489099264674569 0.0024953181623683174 0 0 0
