LAMMPS data file via write_data, version 7 Feb 2024, timestep = 600000, units = si

2200 atoms
1 atom types

0 0.1 xlo xhi
0 0.1 ylo yhi
0 0.2 zlo zhi

Atoms # sphere

1678 1 0.005 2500 0.0024986720882231657 0.0024995000843055864 0.002499314360040028 0 0 0
1245 1 0.005 2500 0.010226066848533244 0.002499864146606207 0.002499482590974082 0 0 0
1918 1 0.005 2500 0.017234296832318922 0.002498367721487803 0.0024988703736697655 0 0 0
2122 1 0.005 2500 0.02223369647855214 0.0024994809535394545 0.002499659783197061 0 0 0
1570 1 0.005 2500 0.028852091111820306 0.0024992222311001353 0.002499540597671461 0 0 0
1930 1 0.005 2500 0.03385104348816653 0.0024996651845904153 0.00249945788562534 0 0 0
1393 1 0.005 2500 0.038850051662111994 0.002499303198794196 0.0024993925376075774 0 0 0
2005 1 0.005 2500 0.04384900220669457 0.002498924231803474 0.002499647848348872 0 0 0
1144 1 0.005 2500 0.052377374038091215 0.002497793837750626 0.0024994826692712993 0 0 0
1202 1 0.005 2500 0.061232625371942864 0.0024986693050545396 0.0024994107701448807 0 0 0
1879 1 0.005 2500 0.06623587477246966 0.0024998868484928613 0.0024993439184004328 0 0 0
1135 1 0.005 2500 0.0712354451690803 0.0024996997374313744 0.002499501322782591 0 0 0
2017 1 0.005 2500 0.07830362629080999 0.002498958701136287 0.002499281290615372 0 0 0
1205 1 0.005 2500 0.08330277004553588 0.0024990516458806306 0.0024993739191212453 0 0 0
1901 1 0.005 2500 0.08830237646892795 0.002497076381198562 0.0024994342094878702 0 0 0
1265 1 0.005 2500 0.09325117004446548 0.003421475437627348 0.0024993375785250798 0 0 0
1934 1 0.005 2500 0.0025038530941834097 0.0075126219181913525 0.0024997046444739024 0 0 0
1564 1 0.005 2500 0.009535476409104543 0.0074535844166145355 0.0024995615775995884 0 0 0
1965 1 0.005 2500 0.015830599799756647 0.007295308859730229 0.0024989770377895956 0 0 0
1670 1 0.005 2500 0.02081663762111649 0.00787902765574532 0.0024997046444739024 0 0 0
808 1 0.005 2500 0.025543419819115606 0.006246174961633951 0.0024990519250305686 0 0 0
2097 1 0.005 2500 0.03135306526770211 0.006929346441757245 0.002498663836971338 0 0 0
1987 1 0.005 2500 0.03635131612740275 0.006829306709029778 0.0024993300040050503 0 0 0
2058 1 0.005 2500 0.04135051015162166 0.006828565456923894 0.0024990841206166746 0 0 0
1482 1 0.005 2500 0.04811343186569596 0.005106578498162926 0.002498952549463664 0 0 0
1863 1 0.005 2500 0.052509225580730276 0.007493741644114042 0.002499937611348178 0 0 0
2166 1 0.005 2500 0.056804699306517346 0.004819109816596673 0.0024993123238273005 0 0 0
389 1 0.005 2500 0.06136262283136434 0.007495622387618642 0.002499534399414019 0 0 0
1236 1 0.005 2500 0.069943876267096 0.007339461846602817 0.002499471050115541 0 0 0
357 1 0.005 2500 0.07477051112807638 0.006035065883421358 0.0024990454472984345 0 0 0
346 1 0.005 2500 0.08334845490189344 0.0074977578780309 0.0024995706888285133 0 0 0
1413 1 0.005 2500 0.08834560394312724 0.0074931982754055946 0.002499404071258897 0 0 0
2038 1 0.005 2500 0.09750091506574383 0.006055001080297873 0.002499291510603427 0 0 0
1607 1 0.005 2500 0.006143421298837347 0.01112689997850564 0.002498791421916614 0 0 0
1643 1 0.005 2500 0.01278073570023634 0.011255391015093343 0.0024991714753418385 0 0 0
2076 1 0.005 2500 0.017727813631932668 0.011981039701490387 0.0024997046444632945 0 0 0
1691 1 0.005 2500 0.024926312608040322 0.011206615379636992 0.002498453163365136 0 0 0
1994 1 0.005 2500 0.03125416439483709 0.011928343715836384 0.002499704639508281 0 0 0
1605 1 0.005 2500 0.04065811301478907 0.011779148764620178 0.002498751795591267 0 0 0
1731 1 0.005 2500 0.045615153109491456 0.009436906932910577 0.0024992544079731477 0 0 0
918 1 0.005 2500 0.050008674430241686 0.011821459274189207 0.0024988117325650872 0 0 0
1137 1 0.005 2500 0.056935142192193276 0.009816074414070864 0.00249907650716159 0 0 0
1337 1 0.005 2500 0.06562782742567931 0.010102179934775187 0.002499207077788286 0 0 0
995 1 0.005 2500 0.07407076161093375 0.010983361908304482 0.0026140425715633366 0 0 0
1898 1 0.005 2500 0.07893390987381238 0.009839497235055353 0.0024992508997408306 0 0 0
1698 1 0.005 2500 0.09321282963800681 0.008624588465282832 0.0024995617280186375 0 0 0
864 1 0.005 2500 0.0975020997294707 0.011188785182769502 0.002499363161294854 0 0 0
1687 1 0.005 2500 0.0027037123564403417 0.014803504927751928 0.0024983392626921025 0 0 0
1602 1 0.005 2500 0.009390336901389722 0.014928654790524035 0.002499101196932172 0 0 0
534 1 0.005 2500 0.014505617213531224 0.015946916407528534 0.0024989878003166877 0 0 0
1803 1 0.005 2500 0.02169639458120324 0.015022491786655708 0.0024986482190384393 0 0 0
2155 1 0.005 2500 0.026756705990372037 0.015859319087848874 0.0024997028406818374 0 0 0
2106 1 0.005 2500 0.0360526945632177 0.013724597971226497 0.0024992856231269484 0 0 0
1417 1 0.005 2500 0.04492216488224529 0.01438801865786681 0.0024997611244592854 0 0 0
800 1 0.005 2500 0.05444354692579261 0.014149194403817159 0.002499333167197976 0 0 0
1855 1 0.005 2500 0.061102453091328814 0.012575543177742614 0.0024991696361454435 0 0 0
1546 1 0.005 2500 0.06515701017940514 0.01549787782848943 0.0024996227415995725 0 0 0
1656 1 0.005 2500 0.06957712704980759 0.013166037399360555 0.0024985341615856088 0 0 0
1407 1 0.005 2500 0.07388309465641274 0.01597741552721963 0.002499638731950016 0 0 0
1985 1 0.005 2500 0.0787504472220161 0.014835816812815669 0.0024992283549063994 0 0 0
1366 1 0.005 2500 0.08321459411329353 0.01254645258884967 0.002499704644473902 0 0 0
1143 1 0.005 2500 0.08826564813648397 0.012489743898547182 0.0024991246122345544 0 0 0
439 1 0.005 2500 0.0931350540600236 0.013623453471548901 0.002499335395522539 0 0 0
2066 1 0.005 2500 0.00600570255491005 0.018607693853738373 0.002499698873146264 0 0 0
2150 1 0.005 2500 0.010891248844546075 0.01969742483586657 0.002498309728324361 0 0 0
1471 1 0.005 2500 0.0185385588958064 0.01890089269719963 0.0024988235176541993 0 0 0
1230 1 0.005 2500 0.02352591369685259 0.019675121658026647 0.0024996503426576145 0 0 0
2113 1 0.005 2500 0.031644233440864485 0.016913079904251376 0.002499700323803982 0 0 0
1917 1 0.005 2500 0.03601367185367941 0.019343369037516347 0.0024992417450927415 0 0 0
1925 1 0.005 2500 0.040296838108385497 0.01676537926536742 0.00249943809433569 0 0 0
1189 1 0.005 2500 0.044561486644101575 0.019374446281375222 0.002499684621724114 0 0 0
1210 1 0.005 2500 0.0493164378207135 0.016771058204668475 0.002499137072904351 0 0 0
898 1 0.005 2500 0.05374038056021239 0.019097862143623755 0.002499426284533368 0 0 0
2061 1 0.005 2500 0.058609340201661135 0.016922476941695398 0.0024991147991068005 0 0 0
1786 1 0.005 2500 0.06938669326394618 0.01816235254235165 0.002499589242790258 0 0 0
426 1 0.005 2500 0.08320079159333192 0.018271215726297096 0.002498755169138464 0 0 0
1755 1 0.005 2500 0.08813732013296073 0.017485309896185696 0.00250258001342223 0 0 0
1522 1 0.005 2500 0.09313427927423581 0.0186230729615349 0.002499302786585976 0 0 0
1425 1 0.005 2500 0.09750048672920673 0.016188130852782735 0.002499467476532687 0 0 0
1601 1 0.005 2500 0.0024994587104881804 0.022171034361132824 0.0024997233593490936 0 0 0
2151 1 0.005 2500 0.007559117832198524 0.02342466417200582 0.0024984389984156943 0 0 0
1996 1 0.005 2500 0.01504617244355668 0.022478570233763876 0.0024988457618340463 0 0 0
1615 1 0.005 2500 0.026034943324979576 0.023999317424909915 0.002499087478472223 0 0 0
1886 1 0.005 2500 0.03086846150561136 0.022721897194963394 0.0024993161368199648 0 0 0
1739 1 0.005 2500 0.04067514201312629 0.022519238485742374 0.0024992276802979422 0 0 0
1667 1 0.005 2500 0.04895668649745271 0.02175619957068812 0.0024986285923823096 0 0 0
1388 1 0.005 2500 0.05514633351631506 0.023894119770575355 0.002499408105596575 0 0 0
938 1 0.005 2500 0.063921017881612 0.020340229459242656 0.0024991867034343646 0 0 0
612 1 0.005 2500 0.0601362239679203 0.0236041502107813 0.0024992872870980795 0 0 0
817 1 0.005 2500 0.07068449096821905 0.022971392689651027 0.002924429711137433 0 0 0
1048 1 0.005 2500 0.07517158164019587 0.020807479278177176 0.0024990288771176046 0 0 0
805 1 0.005 2500 0.07974968434657471 0.022815840781195678 0.0024993616845494604 0 0 0
2187 1 0.005 2500 0.08474442521649983 0.02302693736657024 0.002499495083199528 0 0 0
1569 1 0.005 2500 0.08968098107581389 0.022238191840563165 0.0024989865090919504 0 0 0
1120 1 0.005 2500 0.0975002083634176 0.021189548236691533 0.0024995423235120353 0 0 0
2196 1 0.005 2500 0.0024992644388926984 0.027170307293844027 0.002499670355377106 0 0 0
1789 1 0.005 2500 0.010807991123971074 0.027246693511948274 0.002499704644473902 0 0 0
1110 1 0.005 2500 0.01685845529500625 0.02713754970845378 0.0024996546604294516 0 0 0
1176 1 0.005 2500 0.020929634320097274 0.02410097591590297 0.002499704644473902 0 0 0
1611 1 0.005 2500 0.03186280427823248 0.027642900445189068 0.0024990122737800656 0 0 0
1635 1 0.005 2500 0.03560342961356503 0.02432587829548659 0.0024992542171847474 0 0 0
2198 1 0.005 2500 0.039559023246130545 0.027392408832613485 0.0024986942638280025 0 0 0
1360 1 0.005 2500 0.04540957283709221 0.025291255720204058 0.002499704644473902 0 0 0
2095 1 0.005 2500 0.050818044901110665 0.026394665688917504 0.0024991526715469068 0 0 0
1332 1 0.005 2500 0.06598203846638942 0.024895001626304782 0.002498533649322159 0 0 0
1454 1 0.005 2500 0.07120715548466283 0.02792493426432298 0.0024994384748091803 0 0 0
985 1 0.005 2500 0.07572109828165272 0.025776771745138493 0.0024993719859332324 0 0 0
2019 1 0.005 2500 0.08842997766490394 0.02707700682215134 0.0024998420847616907 0 0 0
1682 1 0.005 2500 0.09399776912766972 0.02475740977841306 0.0024994161257395047 0 0 0
1870 1 0.005 2500 0.006627425274517641 0.029989491308285224 0.002498906589818489 0 0 0
1542 1 0.005 2500 0.013905565350561708 0.031171675689586797 0.002499360337169513 0 0 0
1861 1 0.005 2500 0.020659242213560133 0.03038507461850503 0.0024988889640929204 0 0 0
1774 1 0.005 2500 0.02736320893019291 0.02982206110964195 0.002499190944979184 0 0 0
1538 1 0.005 2500 0.04728496517636246 0.02992990980108329 0.0024988805431558655 0 0 0
1530 1 0.005 2500 0.05514793071462106 0.0288926261233107 0.0025001155868752825 0 0 0
1549 1 0.005 2500 0.06164652125939929 0.028368473348347807 0.0024991742262587924 0 0 0
1988 1 0.005 2500 0.06659965940918147 0.029864231281908335 0.0024987490983540634 0 0 0
862 1 0.005 2500 0.08016688083112752 0.028065741769320064 0.0024991035596868792 0 0 0
2159 1 0.005 2500 0.08537959724536275 0.03103630837281738 0.002499356106425838 0 0 0
1404 1 0.005 2500 0.09269353856943148 0.02968625027438685 0.002499059883571801 0 0 0
1578 1 0.005 2500 0.09750207044253997 0.028321409929443885 0.002499981770467992 0 0 0
1715 1 0.005 2500 0.0025004879132916897 0.032826154811796314 0.0024979945592800055 0 0 0
1172 1 0.005 2500 0.006976453049396152 0.03505404478177882 0.0024991705701429847 0 0 0
2003 1 0.005 2500 0.01194329295010571 0.03577019839367441 0.0024984752215375487 0 0 0
2086 1 0.005 2500 0.02240468106849713 0.035111496737074165 0.0024986071441549457 0 0 0
1591 1 0.005 2500 0.0314804243656822 0.032661584630497044 0.002498946157880679 0 0 0
1017 1 0.005 2500 0.038728417854228245 0.032321726226912546 0.002498038373903649 0 0 0
1609 1 0.005 2500 0.04362343165296753 0.03333205802937788 0.0024994444647982025 0 0 0
1834 1 0.005 2500 0.051015627630014375 0.033260548750603594 0.0024997046444739024 0 0 0
1072 1 0.005 2500 0.05788886913616675 0.033072027843092176 0.0024988763732132187 0 0 0
2012 1 0.005 2500 0.06288566573959914 0.033210648311950114 0.0024995109189509175 0 0 0
1737 1 0.005 2500 0.06760996627779577 0.034843450280936814 0.002498888097073837 0 0 0
998 1 0.005 2500 0.07218369856633203 0.03282792011909835 0.0024987404429035816 0 0 0
1818 1 0.005 2500 0.08100888746817862 0.033460566464062494 0.0024990447817309492 0 0 0
921 1 0.005 2500 0.08964348446222045 0.033646632832616756 0.00249902122001059 0 0 0
2001 1 0.005 2500 0.09628093195637097 0.033168466707026285 0.002498663408754445 0 0 0
2022 1 0.005 2500 0.002499471678200162 0.03782507309228889 0.002498955805542482 0 0 0
1660 1 0.005 2500 0.017988134531846358 0.03745283767953461 0.0024981172057330168 0 0 0
1795 1 0.005 2500 0.0263702305560636 0.038172272476053266 0.0024995812674142776 0 0 0
1436 1 0.005 2500 0.03134648406622085 0.03769009566496698 0.0024988818959646173 0 0 0
2109 1 0.005 2500 0.03587440521926772 0.03981051493387971 0.00249952921405513 0 0 0
2186 1 0.005 2500 0.040315624694157226 0.03708021825484975 0.002498968391118554 0 0 0
1729 1 0.005 2500 0.04538370689635362 0.038010760636994406 0.002498333624530839 0 0 0
2176 1 0.005 2500 0.05152284975232459 0.03862609011587448 0.0024986733423630874 0 0 0
1216 1 0.005 2500 0.057988321546439986 0.03806949350652477 0.0024991230568705554 0 0 0
1215 1 0.005 2500 0.06383274834387043 0.03811834341186755 0.0024992801370872352 0 0 0
1484 1 0.005 2500 0.07372562684557442 0.03759133936765652 0.0024992303104047985 0 0 0
1197 1 0.005 2500 0.08088438924234927 0.038457729395448 0.002499092625266578 0 0 0
1000 1 0.005 2500 0.08533371725758226 0.036179061148875244 0.002498961884617723 0 0 0
